ITEM_NUMBER,DESCRIPTION,SALES_UOM,PACK_CODE,CONVERSION_FACTOR,LENGTH,WIDTH,HEIGHT,UOM_WEIGHT
131225,UretAccessSheath,EA,PP,1,20.3,3.6,0.8,0
131125,UretAccessSheath,EA,PP,1,20.3,3.8,0.6,0
131135,UretAccessSheath,EA,PP,1,20.3,3.8,0.6,0
131235,UretAccessSheath,EA,PP,1,20.3,3.8,0.9,0
6903230,"OTW,INTL,14.5F,23CM ST,STD KIT",CA,PP,5,20.3,11.4,6.7,5
0619270,CVC12FrTriFusionClamp,CA,PP,5,20.3,11.5,6.7,5
6905240,"OTW,INTL,14.5F24CMALPHASTDKIT",CA,PP,5,20.3,11.5,6.8,5
762415,RedRubberCatheterTray,CA,CG,20,20.3,10.6,16.4,9
772415,UrthrlTryRRCathBasin,CA,CG,20,20.3,10.6,16.4,9
802055,IrrBulbSyrStrl,CA,CG,50,20.4,9.5,10.9,8
750101,IrrTryBulbSyrFlaskBasinw/CSR,CA,CG,20,20.4,10.4,16.2,8
792116,FolyCathTryUniv,CA,CG,20,20.4,10.4,16.3,10
781600S,FolyCathTrySilCtdUniv2Way,CA,CG,20,20.4,10.5,16.1,10
781800S,FolyCathTrySilCtdUniv2Way,CA,CG,20,20.4,10.5,16.1,10
782102,FolyNoCathTryUnivSyr,CA,CG,20,20.4,10.5,16.1,11
792118,FolyCathTryUniv,CA,CG,20,20.4,10.5,16.3,10
772416,UrthrlTryPlasCathBasin,CA,CG,20,20.4,10.6,16.5,9
000002NCM,NEW CRITICORE W/COM MOD,EA,CG,1,20.4,13.0,9.5,14
0935830,EAR SYRINGE 3 OZ BULK,CA,CG,150,20.4,13.8,11.3,25
VIUL07020,LifeStarVascularStent,EA,PP,1,20.4,8.6,0.9,1
VIUL10060,LifeStarVascularStent,EA,PP,1,20.4,8.6,0.9,1
VIUS07020,LifeStarVascularStent,EA,PP,1,20.4,8.6,1.0,1
VIUL09020,LifeStarVascularStent,EA,PP,1,20.4,8.6,0.9,1
8006360,RectalTube1Eye,CA,PP,12,20.4,3.1,0.6,0
NNU10J,UnivDrainCatheterW/Nitinol,CA,PP,5,20.4,4.3,2.5,1
NNU12J,UnivDrainCatheterW/Nitinol,CA,PP,5,20.4,4.3,2.5,1
VIUS09060,LifeStarVascularStent,EA,PP,1,20.4,8.5,0.9,1
VIUS10120,LifeStarVascularStent,EA,PP,1,20.4,8.5,1.0,1
VIUL06040,LifeStarVascularStent,EA,PP,1,20.4,8.6,0.9,1
VIUL06060,LifeStarVascularStent,EA,PP,1,20.4,8.6,1.0,1
5834150,"HGSTAR, 14.5 Fr, 19 cm STD, PC",CA,PP,5,20.4,10.6,6.8,5
6393310,GlidePathHemodialysisCath,CA,CG,5,20.4,11.5,6.6,7
0619230,CVC12FrTriFusionClamp,CA,PP,5,20.4,11.5,6.7,5
6393420,GlidePathHemodialysisCath,CA,CG,5,20.4,11.5,6.7,7
0619190,CVC12FrTriFusionClamp,CA,PP,5,20.4,11.6,6.6,5
8006350,RectalTube1Eye,CA,PP,12,20.5,2.0,0.2,0
NNU10LPT,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU10PT,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU12LPT,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU6J,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU6LP15,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU6LPT,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU6PT,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU8LP15,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU8LPT,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NNU8PT,UnivDrainCatheterW/Nitinol,CA,PP,5,20.5,4.3,2.5,1
NOD10PT,OptiDrainCatheter,CA,PP,5,20.5,4.3,2.5,1
NOD12LPT,OptiDrainCatheter,CA,PP,5,20.5,4.3,2.5,1
NOD12PT,OptiDrainCatheter,CA,PP,5,20.5,4.3,2.5,1
NOD8LPT,OptiDrainCatheter,CA,PP,5,20.5,4.3,2.5,1
NOD8PT,OptiDrainCatheter,CA,PP,5,20.5,4.3,2.5,1
8006410,RectalTube1Eye,CA,PP,12,20.5,4.3,0.7,1
5522150,PreCurvedDualLumenCatheter,CA,PP,5,20.5,5.3,3.3,1
5608200,POWERTLINTL20CMSTACUTEDIALKIT,EA,PP,1,20.5,8.5,5.0,3
5608240,POWERTLINTL24CMSTACUTEDIALKIT,EA,PP,1,20.5,8.5,5.0,3
5608300,POWERTLINTL30CMSTACUTEDIALKIT,EA,PP,1,20.5,8.5,5.0,3
VIUL09080,LifeStarVascularStent,EA,PP,1,20.5,8.6,0.7,1
VIUL10030,LifeStarVascularStent,EA,PP,1,20.5,8.6,0.9,1
VIUL08100,LifeStarVascularStent,EA,PP,1,20.5,8.8,1.0,1
VIUL10020,LifeStarVascularStent,EA,PP,1,20.5,8.8,1.0,1
5524200,StraightAcuteDualLumenCathKit,CA,PP,5,20.5,8.8,5.0,2
5534120,PreCurvedDLCathShortCuffHub,CA,PP,5,20.5,8.8,5.2,3
5603240,"POWERTL,24CM,ST,ACUTEDIALKIT",CA,PP,5,20.5,9.0,5.0,2
5853150J,"PWRTL,SLIMCATH,15cm,ST,K,JAPAN",EA,PP,1,20.5,9.0,5.0,3
5853200J,"PWRTL,SLIMCATH,20cmST,K,JAPAN",EA,PP,1,20.5,9.0,5.0,3
5853240J,"PWRTL,SLIMCATH 24cm,ST,KIT,JAP",EA,PP,1,20.5,9.0,5.0,3
5853300J,"PWRTL,SLIMCATH 30cm,ST,KIT,JAP",EA,PP,1,20.5,9.0,5.0,3
5863150J,"PWRTL,SLIMCTH15cm,PC,EXT,K,JAP",EA,PP,1,20.5,9.0,5.0,3
5863200J,"PWRTL,SLIMCTH,20cmPC,EXT,K,JAP",EA,PP,1,20.5,9.0,5.0,3
5134190,"VAC,PC,16 FR, 19 CM, STD KIT",CA,PP,5,20.5,10.5,1.0,0
IVK0182,SLIVUnivKit0182,CA,CG,50,20.5,10.5,8.0,3
IVK0183,SLIVUnivKit0183,CA,CG,50,20.5,10.5,8.0,3
750301,IrrTryPistFlaskBasinw/CSR,CA,CG,20,20.5,10.5,16.3,7
6393190,GlidePathHemodialysisCath,CA,CG,5,20.5,11.3,6.7,7
6393150,GlidePathHemodialysisCath,CA,CG,5,20.5,11.4,6.6,7
6393230,GlidePathHemodialysisCath,CA,CG,5,20.5,11.4,6.8,7
6396240,GlidePathHemodialysisCath,CA,CG,5,20.5,11.4,6.8,7
6396310,GlidePathHemodialysisCath,CA,CG,5,20.5,11.4,6.8,7
6393350,GlidePathHemodialysisCath,CA,CG,5,20.5,11.5,6.7,7
6393270,GlidePathHemodialysisCath,CA,CG,5,20.5,11.5,6.8,7
UNC0608,UrethralCathPVCStrip,CA,CG,30,20.5,13.0,11.5,10
UNC0610,UrethralCathPVCStrip,CA,CG,30,20.5,13.0,11.5,10
UNC0612,UrethralCathPVCStrip,CA,CG,30,20.5,13.0,11.5,10
UNC0614,UrethralCathPVCStrip,CA,CG,30,20.5,13.0,11.5,10
UNC0616,UrethralCathPVCStrip,CA,CG,30,20.5,13.0,11.5,10
UNC0618,UrethralCathPVCStrip,CA,CG,30,20.5,13.0,11.5,10
CCP05000,*CC PACKAGING KIT,EA,PP,1,20.5,13.5,9.4,4
GEN200,FLOWCARDIA GENERATOR,EA,CG,1,20.5,14.0,9.0,17
8006420,RectalTube1Eye,CA,PP,12,20.6,3.5,1.2,1
NOD8J,OptiDrainCatheter,CA,PP,5,20.6,4.2,2.6,0
441825,DisposableBiopsyNeedle,CA,PP,10,20.6,4.2,3.6,1
MN1830,BiopsyNeedle,CA,PP,10,20.6,4.3,3.2,1
1820MSK,MISSION KIT 18G x 20CM,CA,PP,5,20.6,4.6,2.6,1
MN1825,DisposableBiopsyNeedle,CA,PP,10,20.6,4.6,3.6,1
1825MS,MISSION 18G X 25CM,CA,PP,5,20.6,4.7,2.6,1
VIUL09100,LifeStarVascularStent,EA,PP,1,20.6,8.6,9.0,1
5133230,"VAC, ST, 16 FR, 23 CM, STD KIT",CA,CG,5,20.6,10.3,4.0,2
6396280,GlidePathHemodialysisCath,CA,CG,5,20.6,11.5,6.6,7
661435R,UrodynCatheterPedTriLumen,CA,PP,10,20.6,8.0,2.1,0
802065,IrrTryPistSyrStrl,CA,CG,50,20.6,9.6,9.9,6
017513,UrnDrainTube,CA,CG,50,20.6,17.6,11.3,9
017514,UrnDrainTube60inL3/16inC,CA,CG,50,20.6,17.8,11.3,6
0006580,RectalCathWeber,CA,PP,12,20.7,3.6,3.3,1
6396190,GlidePathHemodialysisCath,CA,CG,5,20.7,11.5,6.7,7
8006380,RectalTube1Eye,CA,PP,12,20.8,3.0,0.3,1
0006590,RectalCathVirden,CA,PP,12,20.8,3.4,3.3,1
35045SFH8C,OEMBulkWire,CA,CG,100,20.8,10.4,11.6,3
35145PFH3C,OEMBulkWire,CA,CG,100,20.8,10.4,11.6,5
35200PFH0,OEMBulkWire,CA,CG,100,20.8,10.4,11.6,5
38145SFH1,OEMBulkWire,CA,CG,100,20.8,10.4,11.6,6
38175PFH0,OEMBulkWire,CA,CG,100,20.8,10.4,11.6,6
123400,UrthrlDialUrologyTray,EA,CG,1,20.9,7.3,3.3,1
042900,CathStyletSlipover,EA,PP,1,20.9,7.7,3.0,3
060620,UretStentSoft,EA,PP,1,21.0,3.6,0.6,0
0103L16,FoleyCath2WayCoudeTiemann,CA,PP,12,21.0,4.0,2.0,1
0165V16S,FoleyCathSilElastomerCtd2Way,CA,PP,12,21.0,4.0,2.0,1
056014,UrethralCathNtrlLtxRobinson,CA,PP,12,21.0,4.0,2.0,1
056110,UrethralCathRRRobinson,CA,PP,12,21.0,4.0,2.0,1
086036,DrnMalecot4WingPropHead,CA,PP,6,21.0,4.0,2.0,1
266718,FoleyCathSilElastCtd,CA,PP,12,21.0,4.0,3.0,1
266720,FoleyCathSilElastCtd,CA,PP,12,21.0,4.0,3.0,1
1820MS,MISSION 18G X 20CM,CA,PP,5,21.0,5.0,3.0,2
5521150,StraightAcuteDualLumenCatheter,CA,PP,5,21.0,5.0,4.0,1
5521200,StraightAcuteDualLumenCatheter,CA,PP,5,21.0,5.0,4.0,1
5522120,PreCurvedDualLumenCatheter,CA,PP,5,21.0,5.0,4.0,1
5552150,PreCurvedAcuteDualLumenCath,CA,PP,5,21.0,5.0,4.0,1
5577150,DL KIT (JPN)- DLK4000J,CA,PP,5,21.0,5.0,4.0,1
5577165,HemodialysisCatheter,CA,PP,5,21.0,5.0,4.0,1
5577170,StraightDualLumenCatheter,CA,PP,5,21.0,5.3,3.5,1
5577180,StraightDualLumenCatheter,CA,PP,5,21.0,6.0,4.0,1
5581135,Introducer,CA,PP,5,21.0,6.0,4.0,1
5581155,SplitKitIntroducer,CA,PP,5,21.0,6.0,4.0,1
5592150,PreCurvedDualLumenCatheter,CA,PP,5,21.0,6.0,4.0,1
5593200,StraightDualLumenCatheterKit,CA,PP,5,21.0,6.0,4.0,1
5593240,StraightDualLumenCatheterKit,CA,PP,5,21.0,6.0,11.0,1
5594120,PreCurvedDualLumenCatheterKit,CA,PP,5,21.0,6.0,11.0,1
5860050,Laparoscopic Instruments,EA,NC,1,21.0,6.5,2.0,1
5862030,Laparoscopic Instruments,EA,NC,1,21.0,6.5,2.0,1
5864000,Laparoscopic Instruments,EA,NC,1,21.0,6.5,2.0,1
5863000,Laparoscopic Instruments,CA,PP,1,21.0,7.0,2.0,1
5875000,Laparoscopic Instruments,EA,PP,1,21.0,7.0,2.0,1
5500100,PreCurvedChronicDualLumenCath,CA,CG,5,21.0,9.0,5.0,3
5500109,VC SFT CLL PC CHRNIC D/L,CA,PP,5,21.0,9.0,5.0,3
5577200,DL KIT (JPN)-DLK 4400J,CA,PP,5,21.0,9.0,5.0,1
5593150,StraightDualLumenCatheterKit,CA,PP,5,21.0,9.0,5.0,2
5703730,HemodialysisCatheter,CA,PP,5,21.0,9.0,5.0,6
5523150,StraightAcuteDualLumenCathKit,CA,PP,5,21.0,9.0,6.0,2
5523200,StraightAcuteDualLumenCathKit,CA,PP,5,21.0,9.0,6.0,2
5523240,FLEX II O/FEM 24CM KIT,CA,PP,5,21.0,9.0,6.0,2
5524120,StraightAcuteDualLumenCathKit,CA,PP,5,21.0,9.0,6.0,2
5524150,StraightAcuteDualLumenCathKit,CA,PP,5,21.0,9.0,6.0,2
5554200,PreCurvedAcuteDualLumenCath,CA,PP,5,21.0,9.0,6.0,2
5591150,DualLumenCatheter,CA,PP,5,21.0,9.0,6.0,2
5594150,PreCurvedDualLumenCatheterKit,CA,PP,5,21.0,9.0,6.0,2
5594200,PreCurvedDualLumenCatheterKit,CA,PP,5,21.0,9.0,6.0,2
5613150,POWER TL 15CMPC ACUTE DIAL KIT,CA,PP,5,21.0,9.0,6.0,3
5613150J,"PWRTRIAL, 15CM PC ACTE DIALJPN",CA,PP,5,21.0,9.0,6.0,3
5613200,"POWERTL20CMPC,ACUTE DIAL KIT",CA,PP,5,21.0,9.0,6.0,3
5613240,"POWERTL24CM,PCACUTE DIAL KIT",CA,PP,5,21.0,9.0,6.0,3
5653150J,TRIALYSIS PCSHAFT15CM KITJPN,CA,PP,5,21.0,9.0,6.0,3
5653200J,TRIALYSIS PCSHAFT20CM KITJPN,CA,PP,5,21.0,9.0,6.0,1
5663150,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5663152,"HemoGlide Kit, 15cm",CA,PP,5,21.0,9.0,6.0,3
5663190,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5663192,"HemoGlide Kit, 19cm",CA,PP,5,21.0,9.0,6.0,3
5663230,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5663270,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5663690,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5663730,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5664150,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5664152,"HemoGlide Kit, 19cm",CA,PP,5,21.0,9.0,6.0,3
5664190,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5664230,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5664270,HemodialysisCatheter,CA,PP,5,21.0,9.0,6.0,3
5678240,DL KIT-DLK 4424,CA,PP,5,21.0,9.0,6.0,2
0134610,ComposixLP6x10Oval,EA,PP,1,21.0,10.0,1.0,1
0134790,LPComposixEX7x9Ellipse,EA,PP,1,21.0,10.0,1.0,1
0134810,LPComposixEX8x10Ellipse,EA,PP,1,21.0,10.0,1.0,1
5103270,"VAC, ST, 14.5 FR,27CM,STD KIT",CA,CG,5,21.0,10.0,4.0,2
5104240,"VAC,PC,14.5 FR, 24 CM, STD KIT",CA,CG,5,21.0,10.0,4.0,2
5133190,"VAC, ST, 16 FR, 19 CM, STD KIT",CA,CG,5,21.0,10.0,4.0,2
5133270,"VAC, ST, 16 FR, 27 CM, STD KIT",CA,CG,5,21.0,10.0,4.0,2
5134240,"VAC,PC,16 FR, 24 CM, STD KIT",CA,CG,5,21.0,10.0,4.0,2
5134310,"VAC,PC,16 FR, 31 CM, STD KIT",CA,CG,5,21.0,10.0,4.0,2
35145BFH0,OEMBulkWire,CA,CG,100,21.0,10.5,12.0,5
35145BFP0,100 035X145 3MMJ TC/BH FC,CA,CG,100,21.0,10.5,12.0,7
35145BMH0,.035X145 3MMJ TC/BH MC,CA,CG,100,21.0,10.5,12.0,5
35145BMP0,100 035X145 3MMJ TC/BH MC,CA,CG,100,21.0,10.5,12.0,7
35145PFH0,OEMBulkWire,CA,CG,100,21.0,10.5,12.0,5
35145PFH3,.035 145 6MMJ CTD SG,CA,CG,100,21.0,10.5,12.0,5
35145PFH5,.035 145 J-FIX 15 TC,CA,CG,100,21.0,10.5,12.0,5
35145PFP0,OEMBulkWire,CA,CG,100,21.0,10.5,12.0,7
35145PFP1,OEM BULK WIRE,CA,CG,100,21.0,10.5,12.0,5
35145PFP6,035X145CM 3MM J TC LT CW,CA,CG,100,21.0,10.5,12.0,7
35145PMH0,.035X145 PTFE MC 3MMJ HOP,CA,CG,100,21.0,10.5,12.0,5
35145PMP0,100 HP 035X145 3MMJ TC MC,CA,CG,100,21.0,10.5,12.0,7
35175PFH0,OEMBulkWire,CA,CG,100,21.0,10.5,12.0,6
35175PFP0,100 HP 035X175 3MMJ TC FC,CA,CG,100,21.0,10.5,12.0,9
35260PFH1,OEMBulkWire,CA,CG,100,21.0,10.5,12.0,5
38145BFH0,OEMBulkWire,CA,CG,100,21.0,10.5,12.0,6
38145BFP0,OEMBulkWire,CA,CG,100,21.0,10.5,12.0,8
38145PFH0,.038X145 PTFE FC 3MMJ HOP,CA,CG,100,21.0,10.5,12.0,6
38145PFP0,OEMBulkWire,CA,CG,100,21.0,10.5,12.0,7
38145PFP6,038X145CM 3MM J TC LT CW,CA,CG,100,21.0,10.5,12.0,7
38145PMP0,100CT HPD 038X145 3MMJ MC,CA,CG,100,21.0,10.5,12.0,7
49401,LegBag49401,CA,CG,40,21.0,11.0,13.0,9
49405,LegBag49405,CA,PP,40,21.0,11.0,13.0,9
5000876,LegBag49405,CA,PP,1,21.0,11.0,13.0,9
5000877,LegBag49401,CA,PP,1,21.0,11.0,13.0,9
5885270,31CM HEMOSTAR XK ALPHA STD KIT,EA,PP,1,21.0,12.0,7.0,5
000249,DilatSysAmerDilatCarCa,EA,NC,1,21.0,40.2,4.8,23
000250,DilatationSystem,EA,NC,1,21.0,40.2,4.8,23
8006340,RectalTube1Eye,CA,PP,12,21.3,1.6,0.8,0
423716,COUDE INTERMITTENT CATHETER 16,CA,CG,30,21.3,7.0,5.0,1
423710,COUDE INTERMITTENT CATHETER 10,CA,CG,30,21.3,7.0,5.5,1
423712,COUDE INTERMITTENT CATHETER 12,CA,CG,30,21.3,7.0,5.5,1
423714,COUDE INTERMITTENT CATHETER 14,CA,CG,30,21.3,7.0,5.5,1
423718,COUDE INTERMITTENT CATHETER 18,CA,CG,30,21.3,7.0,5.5,2
0094220,UrethralCathRedRubber,CA,CG,100,21.3,7.8,6.1,5
0094140,UrethralCathRedRubber,CA,CG,100,21.4,7.6,6.3,4
0094160,UrethralCathRedRubber,CA,CG,100,21.4,7.8,6.1,4
0094180,UrethralCathRedRubber,CA,CG,100,21.4,7.8,6.1,4
802408,UrthrlCath,CA,CG,100,21.4,7.8,6.3,3
802410,UrthrlCath,CA,CG,100,21.4,8.0,6.0,3
0118150,TrachealSuctionCathDeLeeTip,CA,CG,100,21.4,8.4,7.4,15
0109190,BroncCathBroncRRSuctw/Valve,CA,CG,100,21.4,8.5,7.3,6
802110,InsTryBZKNoCathNoBag,CA,CG,20,21.4,10.7,13.8,6
123528A,FoleyCathSilElastCtd2Way,CA,PP,12,21.5,4.4,3.0,1
123626A,FoleyCathSilElastCtd2Way,CA,PP,12,21.5,4.4,3.0,1
802418,UrthrlCath,CA,CG,100,21.5,7.6,6.3,4
0094120,UrethralCathRedRubber,CA,CG,100,21.5,7.8,6.1,4
802412,UrthrlCath,CA,CG,100,21.5,7.9,5.9,4
802414,UrthrlCath,CA,CG,100,21.5,7.9,5.9,4
802416,UrthrlCath,CA,CG,100,21.5,7.9,5.9,4
0094080,UrethralCathRedRubber,CA,CG,100,21.5,7.9,6.0,3
0094100,UrethralCathRedRubber,CA,CG,100,21.5,7.9,6.0,3
0094200,UrethralCathRedRubber,CA,CG,100,21.5,7.9,6.0,5
177712,BARD UTILITY CATH 12FR,CA,CG,100,21.5,7.9,6.0,4
802512,CoudeRedRubberUrethralCath,CA,CG,100,21.5,7.9,6.0,3
802514,CoudeRedRubberUrethralCath,CA,CG,100,21.5,7.9,6.0,3
802516,CoudeRedRubberUrethralCath,CA,CG,100,21.5,7.9,6.0,3
802518,CoudeRedRubberUrethralCath,CA,CG,100,21.5,7.9,6.0,3
802520,CoudeRedRubberUrethralCath,CA,CG,100,21.5,7.9,6.0,3
802522,CoudeRedRubberUrethralCath,CA,CG,100,21.5,7.9,6.0,3
802524,HOME HEALTH 24FR 5CC CATH,CA,CG,100,21.5,7.9,6.0,3
802526,CoudeRedRubberUrethralCath,CA,CG,100,21.5,7.9,6.0,3
0108190,BroncCathRRSuctCoudeFunnelEnd,CA,CG,100,21.5,8.3,7.4,4
0107150,BroncCathRRSuctCoudeFunnelEnd,CA,CG,100,21.5,8.3,7.5,5
0108100,BroncCathRRSuctCoudeFunnelEnd,CA,CG,100,21.5,8.3,7.5,3
0108150,BroncCathRRSuctCoudeFunnelEnd,CA,CG,100,21.5,8.3,7.5,4
0109120,BroncCathBroncRRSuctw/Valve,CA,CG,100,21.5,8.3,7.5,4
0109150,BroncSuctCathRRValve,CA,CG,100,21.5,8.3,7.5,5
0128080,CathRRSuctw/Valve,CA,CG,100,21.5,8.4,7.4,4
0128100,CathRRSuctw/Valve,CA,CG,100,21.5,8.4,7.4,4
0128190,CathRRSuctw/Valve,CA,CG,100,21.5,8.4,7.4,5
RS23SH28,PourchezRetroSafeTraccombo28CM,CA,PP,5,21.5,9.0,1.8,6
740042,VigilonHydrogelWndDressing,CA,CG,100,21.5,9.4,9.6,11
5327500,RelianceXKST50cmExKit,CA,PP,5,21.5,10.0,1.0,1
5123190,VAC ST 14.5FR 19CM BASIC KIT,CA,PP,5,21.5,10.3,4.0,1
5123420,VAC ST 14.5FR 42CM BASIC KIT,EA,PP,1,21.5,10.5,4.0,1
0113020,MedicalSterilizationTray,EA,CG,1,21.5,10.5,6.5,6
802130,InsTry3BZKNoCathNoBag,CA,CG,20,21.5,10.6,13.8,7
802030,InsTryPVINoCathNoBag,CA,CG,20,21.5,10.7,14.0,7
802100,UrthrlTryNoCath,CA,CG,20,21.5,10.7,14.0,6
802115,UrthrlTryRR,CA,CG,20,21.5,10.7,14.0,6
750310,IrrTryPistSyrFlaskBasin,CA,CG,20,21.5,10.8,13.8,7
750370,IrrTryPistSyr,CA,CG,20,21.5,10.8,13.8,7
802214,UrthrlTryPlastic,CA,CG,20,21.5,10.8,13.9,6
750307,IrrTrySyrLuerAdptrFlkPrepPdBsn,CA,CG,20,21.5,10.8,14.0,7
900918,FolyTryICLF,CA,CG,10,21.5,15.4,23.0,20
802420,UrthrlCath,CA,CG,100,21.6,8.0,6.0,5
802422,UrthrlCath,CA,CG,100,21.6,8.0,6.0,5
266726,FoleyCathSilElastCtd,CA,PP,12,21.6,4.5,3.0,1
365728,28F 5CC HYDROGEL CTD CATH,CA,PP,12,21.6,4.5,3.0,1
366714,14F 30CC HYDROGELCTD CATH,CA,PP,12,21.6,4.5,3.1,1
266722,FoleyCathSilElastCtd,CA,PP,12,21.6,4.4,3.0,1
266728,FoleyCathSilElastCtd,CA,PP,12,21.6,4.4,3.0,1
365712,12F 5CC HYDROGEL CTD CATH,CA,PP,12,21.6,4.4,3.0,1
366718,18F 30CC HYDROGELCTD CATH,CA,PP,12,21.6,4.4,3.0,1
366730,30F 30CC HYDROGELCTD CATH,CA,PP,12,21.6,4.4,3.0,1
265722,FoleyCathSilElastCtd,CA,PP,12,21.6,4.4,3.1,1
0045300,NOVAPLUS BULB TRAY,CA,CG,20,21.6,10.6,13.8,7
0045480,NOVAPLUS PISTON TRAY,CA,CG,20,21.6,10.6,13.9,6
774415,UrthrlTryRR,CA,CG,20,21.6,10.8,13.9,7
70518CE,FoleyCathLtxFr3Way,CA,PP,5,21.7,2.2,3.0,0
70520CE,FoleyCathLtxFr3Way,CA,PP,5,21.7,2.2,3.0,0
70522CE,FoleyCathLtxFr3Way,CA,PP,5,21.7,2.2,3.0,0
73016CE,FoleyCathLtxFr3Way,CA,PP,5,21.7,2.2,3.0,0
73022CE,FoleyCathLtxFr3Way,CA,PP,5,21.7,2.2,3.0,0
73024CE,FoleyCathLtxFr3Way,CA,PP,5,21.7,2.2,3.0,0
0128150,CathRRSuctw/Valve,CA,CG,100,21.7,8.4,7.4,5
802010,InsTryPVINoCathNoBag,CA,CG,20,21.7,10.7,14.0,5
750110,IrrTryBulbSyrFlaskBasin,CA,CG,20,21.7,10.8,13.9,7
123514A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.0,2.2,1
365718,18F 5CC HYDROGEL CTD CATH,CA,PP,12,21.7,4.4,3.0,1
366728,28F 30CC HYDROGELCTD CATH,CA,PP,12,21.7,4.4,3.0,1
123630A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.4,3.1,1
266716,FoleyCathSilElastCtd,CA,PP,12,21.7,4.4,3.1,1
123526A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.5,3.0,1
123530A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.5,3.0,1
123614A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.5,3.0,1
123622A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.5,3.0,1
265728,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.0,1
266712,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.0,1
266714,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.0,1
365720,20F 5CC HYDROGEL CTD CATH,CA,PP,12,21.7,4.5,3.0,1
365722,22F 5CC HYDROGEL CTD CATH,CA,PP,12,21.7,4.5,3.0,1
365726,26F 5CC HYDROGEL CTD CATH,CA,PP,12,21.7,4.5,3.0,1
123524A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.5,3.1,1
123612A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.5,3.1,1
123620A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.5,3.1,1
123628A,FoleyCathSilElastCtd2Way,CA,PP,12,21.7,4.5,3.1,1
265712,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.1,1
265714,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.1,1
265716,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.1,1
265724,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.1,1
266724,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.1,1
266730,FoleyCathSilElastCtd,CA,PP,12,21.7,4.5,3.1,1
365716,16F 5CC HYDROGEL CTD CATH,CA,PP,12,21.7,4.5,3.1,1
365724,24F 5CC HYDROGEL CTD CATH,CA,PP,12,21.7,4.5,3.1,1
365730,30F 5CC HYDROGEL CTD CATH,CA,PP,12,21.7,4.5,3.1,1
366716,16F 30CC HYDROGELCTD CATH,CA,PP,12,21.7,4.5,3.1,1
366720,20F 30CC HYDROGELCTD CATH,CA,PP,12,21.7,4.5,3.1,1
366722,22F 30CC HYDROGELCTD CATH,CA,PP,12,21.7,4.5,3.1,1
366726,26F 30CC HYDROGELCTD CATH,CA,PP,12,21.7,4.5,3.1,1
750170,IrrigationTrayBulbSyringe,CA,CG,20,21.8,10.8,13.8,7
802050,BardiaIrriTray,CA,CG,20,21.8,10.8,14.0,10
900218,FolyTry,CA,CG,10,21.8,15.2,23.3,19
0092030,EspohTbt3LumSengstaken,EA,PP,1,21.8,3.6,1.7,0
0092220,EsophTubeFourLumenMinnesota,EA,PP,1,21.8,3.6,1.7,1
0092740,EsophTubeTripleLumenLinton,CA,PP,1,21.8,3.6,1.7,0
0092100,EsophTubeTripleLumenBlakemore,EA,PP,1,21.8,3.7,1.8,0
